Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2021,Place of Residence,90040,3000 - 3499 grams,46,11/10/2025
Birth,2021,Place of Residence,90040,3500 - 3999 grams,35,11/10/2025
Birth,2021,Place of Residence,90040,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90040,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90041,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90041,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90041,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90041,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,90041,2500 - 2999 grams,44,11/10/2025
Birth,2021,Place of Residence,90041,3000 - 3499 grams,82,11/10/2025
Birth,2021,Place of Residence,90041,3500 - 3999 grams,54,11/10/2025
Birth,2021,Place of Residence,90041,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90041,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90042,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90042,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90042,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,90042,2000 - 2499 grams,20,11/10/2025
Birth,2021,Place of Residence,90042,2500 - 2999 grams,103,11/10/2025
Birth,2021,Place of Residence,90042,3000 - 3499 grams,239,11/10/2025
Birth,2021,Place of Residence,90042,3500 - 3999 grams,114,11/10/2025
Birth,2021,Place of Residence,90042,4000 - 5999 grams,34,11/10/2025
Birth,2021,Place of Residence,90042,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90043,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90043,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90043,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90043,2000 - 2499 grams,29,11/10/2025
Birth,2021,Place of Residence,90043,2500 - 2999 grams,97,11/10/2025
Birth,2021,Place of Residence,90043,3000 - 3499 grams,179,11/10/2025
Birth,2021,Place of Residence,90043,3500 - 3999 grams,98,11/10/2025
Birth,2021,Place of Residence,90043,4000 - 5999 grams,29,11/10/2025
Birth,2021,Place of Residence,90043,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90044,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90044,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90044,1500 - 1999 grams,23,11/10/2025
Birth,2021,Place of Residence,90044,2000 - 2499 grams,84,11/10/2025
Birth,2021,Place of Residence,90044,2500 - 2999 grams,225,11/10/2025
Birth,2021,Place of Residence,90044,3000 - 3499 grams,439,11/10/2025
Birth,2021,Place of Residence,90044,3500 - 3999 grams,272,11/10/2025
Birth,2021,Place of Residence,90044,4000 - 5999 grams,88,11/10/2025
Birth,2021,Place of Residence,90044,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90045,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90045,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90045,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90045,2000 - 2499 grams,14,11/10/2025
Birth,2021,Place of Residence,90045,2500 - 2999 grams,59,11/10/2025
Birth,2021,Place of Residence,90045,3000 - 3499 grams,148,11/10/2025
Birth,2021,Place of Residence,90045,3500 - 3999 grams,91,11/10/2025
Birth,2021,Place of Residence,90045,4000 - 5999 grams,31,11/10/2025
Birth,2021,Place of Residence,90045,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90046,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90046,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90046,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90046,2000 - 2499 grams,16,11/10/2025
Birth,2021,Place of Residence,90046,2500 - 2999 grams,64,11/10/2025
Birth,2021,Place of Residence,90046,3000 - 3499 grams,132,11/10/2025
Birth,2021,Place of Residence,90046,3500 - 3999 grams,81,11/10/2025
Birth,2021,Place of Residence,90046,4000 - 5999 grams,24,11/10/2025
Birth,2021,Place of Residence,90046,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90047,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90047,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90047,1500 - 1999 grams,13,11/10/2025
Birth,2021,Place of Residence,90047,2000 - 2499 grams,37,11/10/2025
Birth,2021,Place of Residence,90047,2500 - 2999 grams,120,11/10/2025
Birth,2021,Place of Residence,90047,3000 - 3499 grams,213,11/10/2025
Birth,2021,Place of Residence,90047,3500 - 3999 grams,130,11/10/2025
Birth,2021,Place of Residence,90047,4000 - 5999 grams,35,11/10/2025
Birth,2021,Place of Residence,90047,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90048,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90048,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90048,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90048,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,90048,2500 - 2999 grams,47,11/10/2025
Birth,2021,Place of Residence,90048,3000 - 3499 grams,111,11/10/2025
Birth,2021,Place of Residence,90048,3500 - 3999 grams,54,11/10/2025
Birth,2021,Place of Residence,90048,4000 - 5999 grams,16,11/10/2025
Birth,2021,Place of Residence,90048,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90049,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90049,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90049,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90049,2000 - 2499 grams,14,11/10/2025
Birth,2021,Place of Residence,90049,2500 - 2999 grams,67,11/10/2025
Birth,2021,Place of Residence,90049,3000 - 3499 grams,117,11/10/2025
Birth,2021,Place of Residence,90049,3500 - 3999 grams,98,11/10/2025
Birth,2021,Place of Residence,90049,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90049,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90030,500 - 999 grams,0,11/10/2025
